yr,mo,da,se,obs,strat,tran,seg,dir,wind,wspd,sky,wavfile,lat,long,ctime,lag,sppn,grp,unit
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0327,-164.7755,51022.2,1.37,BEGT,42,open
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0319,-164.8123,51067,2.26,SCAU,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0321,-164.851,51112,1.04,PALO,1,open
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0321,-164.856,51117.4,0.62,PALO,2,open
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.032,-164.8659,51129.2,0.86,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.032,-164.8659,51129.2,0.86,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.032,-164.8659,51129.2,0.86,SPEI,1,single
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.032,-164.8724,51136.6,0.11,MERG,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0319,-164.8897,51160.5,2.07,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0319,-164.8897,51160.5,2.07,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0319,-164.8897,51160.5,2.07,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0317,-164.8928,51166.2,3.14,SPEI,1,pair
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0327,-164.9296,51212.8,0.04,SPEI,1,single
2017,5,27,rr,TKZ,na,42,na,270,sw,5,broken 1500,YKD17037,61.0326,-164.9538,51248.4,2.11,ENDT,42,open
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0596,-165.0693,51481.1,0.04,BEGT,44,open
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0598,-164.9939,51563,2.15,NOPI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0603,-164.9523,51604.8,0.04,COEI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0603,-164.9523,51604.8,0.04,COEI,1,single
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0602,-164.9467,51612.6,2.05,COEI,1,single
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0599,-164.9299,51630,1.04,SPEI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0599,-164.9299,51630,1.04,SPEI,1,single
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0597,-164.9244,51636.1,1.35,COEI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0598,-164.9132,51646.8,0.51,NOPI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0598,-164.9132,51646.8,0.51,NOPI,5,flkdrake
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0603,-164.9022,51662.1,3.07,PALO,2,open
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0607,-164.85,51716,1.52,SPEI,1,pair
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0607,-164.85,51716,1.52,SPEI,1,single
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0607,-164.85,51716,1.52,SPEI,1,single
2017,5,27,rr,TKZ,na,44,na,90,sw,5,broken 1500,YKD17038,61.0607,-164.7413,51833.7,1.26,ENDT,44,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0905,-164.7398,51925.5,0.52,BEGT,46,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0895,-164.7801,51975.5,0.77,PALO,1,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0884,-164.8811,52112.6,1.48,RTLO,1,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0883,-165.0369,52322.3,1.87,MERG,1,pair
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0881,-165.0651,52358.8,0.29,SPEI,1,single
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.088,-165.1102,52421,0.09,COEI,1,pair
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.088,-165.1102,52421,0.09,COEI,1,single
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0878,-165.1203,52435.5,0.66,COEI,1,single
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0878,-165.1218,52440.3,3.16,COEI,1,single
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0878,-165.1262,52443.6,0.77,COEI,1,pair
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0875,-165.3455,52734.7,1.75,RTLO,1,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0868,-165.3583,52749.4,0.21,RTLO,2,open
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0869,-165.4216,52829.1,0.07,SPEI,1,pair
2017,5,27,rr,TKZ,na,46,na,269,sw,5,broken 1500,YKD17039,61.0868,-165.497,52930.4,2,ENDT,46,open
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1154,-165.5991,53128.5,1.36,BEGT,48,open
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1152,-165.4858,53246,1.01,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.115,-165.4724,53259.6,0.71,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1152,-165.4472,53286.6,2.24,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1152,-165.4472,53286.6,2.24,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.4375,53295.8,0.99,COEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.4375,53295.8,0.99,COEI,4,flkdrake
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1153,-165.4113,53322.9,0.38,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1153,-165.3927,53343.6,0.34,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.3871,53349.8,0.76,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1157,-165.3817,53356.6,1.78,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1157,-165.3749,53361.6,0.95,RTLO,1,open
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.371,53366.8,0.4,NOPI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.371,53366.8,0.4,NOPI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1155,-165.3675,53371.6,0.6,NOPI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1156,-165.364,53375.2,0.66,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1159,-165.3521,53389.7,1.31,COEI,10,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1159,-165.3521,53389.7,1.31,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1158,-165.3249,53421.4,0.66,COEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1158,-165.2944,53457.2,0.6,RTLO,2,open
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1167,-165.2332,53528.3,1.2,BLSC,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1161,-165.185,53580.8,1.72,COEI,3,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1164,-165.1468,53619.2,0.75,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1162,-165.1372,53629.5,0.65,COEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.117,-165.0857,53684,0.87,NOPI,5,flkdrake
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.117,-165.0649,53708.1,3.04,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1175,-165.0405,53732.8,2.2,NOPI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1173,-165.0109,53764.8,1.82,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1172,-164.9791,53798.3,1.83,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1172,-164.9715,53806.5,1.94,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1172,-164.9715,53806.5,1.94,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1172,-164.9677,53810.3,1.08,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1178,-164.9432,53835.5,0.91,NOPI,7,flkdrake
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1177,-164.9052,53876,0.95,NSHO,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1178,-164.8958,53884.6,0.26,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1179,-164.8847,53900.2,3.18,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.118,-164.8604,53923.4,0.89,NOPI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1181,-164.8475,53938.2,1.77,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1181,-164.8311,53955.9,1.01,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1181,-164.8182,53970.4,1.63,SPEI,1,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1181,-164.8182,53970.4,1.63,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.118,-164.8126,53974.9,0.37,SPEI,2,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.118,-164.8107,53977.8,1.03,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1178,-164.7995,53989.9,1.56,SPEI,1,pair
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1185,-164.7681,54026.3,3.28,SPEI,2,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.1185,-164.7681,54026.3,3.28,SPEI,2,single
2017,5,27,rr,TKZ,na,48,na,90,sw,5,broken 1500,YKD17040,61.118,-164.7573,54036.7,2.08,ENDT,48,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1467,-164.7885,54193.7,0.75,BEGT,50,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1469,-164.7949,54201.7,0.7,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.146,-164.8552,54275.2,0.19,NOPI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1459,-164.8616,54283.8,0.7,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1469,-164.9001,54331.8,1.3,SCAU,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1463,-164.9205,54357.5,0.48,SCAU,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1463,-164.9205,54357.5,0.48,SCAU,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.146,-164.9268,54365.3,0.17,LTDU,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.146,-164.9268,54365.3,0.17,RTLO,2,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1458,-164.9347,54375.3,0.95,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-164.9409,54384.7,2.19,PALO,1,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1456,-164.9471,54391.4,0.76,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-164.9518,54397.2,0.83,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-164.9518,54397.2,0.83,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-164.9656,54417.1,2.23,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-164.9763,54429.6,0.86,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1452,-165.0035,54466.5,1.95,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1453,-165.008,54470.5,0.1,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1454,-165.0213,54489.8,0.95,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1455,-165.0316,54503.3,0.6,RTLO,2,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.145,-165.0461,54522.6,0.18,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.145,-165.0535,54533.7,0.85,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.145,-165.0535,54533.7,0.85,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1454,-165.0654,54550.3,1.3,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-165.0986,54593.8,0.89,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1457,-165.1139,54614.2,1.57,PALO,1,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1456,-165.1261,54630.2,1.41,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1454,-165.1547,54667.5,0.48,COEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1454,-165.1547,54667.5,0.48,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1453,-165.1592,54674.9,2.14,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1453,-165.1592,54674.9,2.14,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1455,-165.1852,54709,0.36,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1455,-165.1852,54709,0.36,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1451,-165.1967,54725.6,0.75,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1451,-165.1967,54725.6,0.75,COEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1451,-165.2041,54735.8,0.53,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1451,-165.2275,54767.5,1.08,NOPI,7,flkdrake
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.145,-165.2434,54788.9,0.52,BLSC,3,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1449,-165.2463,54794,0.95,COEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1449,-165.2688,54825.3,2.29,RTLO,1,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1436,-165.3847,54976.1,1.69,NOPI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1436,-165.3938,54988.1,0.92,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1438,-165.4387,55046.9,1.83,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1438,-165.4387,55046.9,1.83,SCAU,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1436,-165.4449,55056.4,3.28,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1434,-165.4589,55071.2,0.79,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1434,-165.462,55076.3,1.17,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1434,-165.465,55079.7,1.14,SPEI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1442,-165.4944,55117.9,1.16,NOPI,4,flkdrake
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1435,-165.535,55173.9,2.82,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1438,-165.5411,55179.4,0.21,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1439,-165.5457,55185.6,0.58,PALO,1,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.144,-165.5607,55206.6,1.93,NOPI,1,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1434,-165.5793,55229,0.15,RTLO,1,open
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1437,-165.5916,55247.9,2.77,SPEI,4,flkdrake
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1429,-165.6128,55274.6,1.82,SPEI,1,pair
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.1429,-165.6188,55281.5,0.55,SPEI,2,single
2017,5,27,rr,TKZ,na,50,na,269,sw,5,broken 1500,YKD17041,61.143,-165.6217,55285.9,1.5,ENDT,50,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1744,-165.6293,55402.5,1.37,BEGT,52,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1718,-165.6214,55411.6,1.22,COEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1709,-165.6138,55419.3,0.82,COEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1709,-165.6138,55419.3,0.82,COEI,6,flkdrake
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1707,-165.6099,55425.9,2.83,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1717,-165.577,55457.1,0.5,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1717,-165.577,55457.1,0.5,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.172,-165.5216,55514.9,0.44,RTLO,2,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.172,-165.5216,55514.9,0.44,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1724,-165.4949,55544.3,1,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1725,-165.4612,55581.4,2.23,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1724,-165.4477,55593.9,0.91,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1723,-165.4361,55604.7,0.15,SPEI,2,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1723,-165.4361,55604.7,0.15,NOPI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1724,-165.4323,55609.4,0.2,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1728,-165.3598,55687,0.28,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.173,-165.3482,55694,1.5,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1732,-165.3471,55702.1,1.48,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1755,-165.2415,55816.9,1.87,COEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1753,-165.2338,55824.4,1.34,COEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1752,-165.2299,55828.5,1.98,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1749,-165.2221,55835.8,1.16,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1743,-165.2085,55848.8,0.23,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1743,-165.2085,55848.8,0.23,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1736,-165.1912,55868.1,1.1,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1736,-165.1912,55868.1,1.1,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1741,-165.1336,55927.2,0.04,COEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1746,-165.0995,55965,2.11,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1747,-165.094,55970.9,2.17,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1747,-165.0849,55979.6,0.49,RTLO,2,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1746,-165.0794,55985.6,0.69,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0651,56003.5,2.45,SPEI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0651,56003.5,2.45,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0651,56003.5,2.45,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0651,56003.5,2.45,RTLO,2,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0651,56003.5,2.45,LTDU,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1745,-165.0562,56012.7,2.3,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1743,-165.0472,56021.9,1.14,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1743,-165.0472,56021.9,1.14,PALO,2,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1755,-165.0206,56051.7,0.84,RTLO,2,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1756,-165.0134,56060.3,1.37,SPEI,1,single
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1748,-164.9644,56114.3,1.03,NOPI,1,pair
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1761,-164.9208,56162.3,1.67,CORA,1,open
2017,5,27,rr,TKZ,na,52,na,90,sw,5,broken 1500,YKD17042,61.1759,-164.9153,56167.1,0.59,ENDT,52,open
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4172,-165.4271,61256.3,0.27,BEGT,69,open
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4172,-165.4329,61266.5,2.33,SCAU,1,pair
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4174,-165.4683,61314.1,0.26,SCAU,1,pair
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4175,-165.4725,61321.4,1.79,ARFO,1,single
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4173,-165.4838,61335.8,0.05,PALO,1,open
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4177,-165.5188,61384.4,0.03,NOPI,1,pair
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4169,-165.5385,61411.4,1.68,MALL,1,single
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4165,-165.5738,61456.7,0.68,LTDU,1,pair
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4164,-165.5876,61474.8,1.43,MALL,1,single
2017,5,27,rr,TKZ,na,69,na,269,sw,5,broken 1500,YKD17043,61.4164,-165.5997,61490.6,1.08,SCAU,1,pair
