yr,mo,da,se,obs,strat,tran,seg,dir,wind,wspd,sky,wavfile,lat,long,ctime,lag,sppn,grp,unit,
2017,5,25,lf,hmw,na,14,na,91,270,15_kts,2500 brkn lt rain,YKG17019,60.3847,-164.9621,68347.6,0.89,CAGO,1,single,
2017,5,25,lf,hmw,na,14,na,91,270,15_kts,2500 brkn lt rain,YKG17019,60.3847,-164.9621,68347.6,0.89,EMGO,3,open,
2017,5,25,lf,hmw,na,14,na,91,270,15_kts,2500 brkn lt rain,YKG17019,60.385,-164.9507,68358.8,0.44,EMGO,1,pair,
2017,5,25,lf,hmw,na,14,na,91,270,15_kts,2500 brkn lt rain,YKG17019,60.385,-164.9507,68358.8,0.44,CAGO,1,single,
2017,5,25,lf,hmw,na,14,na,91,270,15_kts,2500 brkn lt rain,YKG17019,60.3846,-164.929,68382.6,1.11,ENDT,14,open,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5221,-164.5319,68884.4,0.48,BEGT,20,open,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5311,-164.5255,68900.5,0.41,WFGO,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5352,-164.5087,68918,0.5,CAGO,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5352,-164.5087,68918,0.5,CAGO,1,single,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5339,-164.4835,68943.6,0.67,WFGO,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5313,-164.4644,68965.9,1.02,CAGO,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5313,-164.4644,68965.9,1.02,SACR,1,single,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5273,-164.4273,69008.3,2.84,WFGO,2,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5271,-164.4225,69010,0.02,WFGO,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5271,-164.4225,69010,0.02,WFGO,1,single,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5281,-164.3198,69119.3,0.48,TUSW,1,pair,
2017,5,25,lf,hmw,na,20,na,87,270,15_kts,2500 brkn lt rain,YKG17020,60.5287,-164.2908,69149.5,0.61,ENDT,20,open,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.643,-164.1854,42127.9,0.86,BEGT,21,open,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.6442,-164.2649,42223.8,1.74,TUSW,1,single,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.644,-164.3659,42344.6,2.2,SACR,1,pair,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.644,-164.409,42395.5,2.13,TUNE,1,single,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.644,-164.409,42395.5,2.13,TUSW,1,single,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.6442,-164.4166,42404,1.43,TUSW,1,single,
2017,5,27,lf,hmw,na,21,na,271,240,5 kts,Brkn 1500 lt rain,YKG17022,60.6445,-164.4611,42457.4,1.62,ENDT,21,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4715,-164.7571,43058,1.39,BEGT,17,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4713,-164.8016,43112.5,1.55,TUSW,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4713,-164.8016,43112.5,1.55,SACR,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4718,-164.8476,43169.7,0.86,WFGO,3,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4728,-164.8732,43203.2,0.8,TUSW,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4731,-164.8965,43233.1,0.64,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4722,-164.9091,43249.1,0.39,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4711,-164.9342,43281.3,0.21,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4711,-164.9342,43281.3,0.21,WFGO,2,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4711,-164.9342,43281.3,0.21,WFGO,3,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9457,43296.4,0.26,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9495,43301.7,0.88,EMGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9502,43303.3,1.35,EMGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9502,43303.3,1.35,SACR,2,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9532,43307.4,2,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9532,43307.4,2,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9532,43307.4,2,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9532,43307.4,2,CAGO,6,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4709,-164.9592,43314.1,0.62,TUSW,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9607,43316.2,0.34,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9607,43316.2,0.34,CAGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9607,43316.2,0.34,CAGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9607,43316.2,0.34,WFGO,4,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9668,43324.5,0.61,CAGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4708,-164.9668,43324.5,0.61,WFGO,7,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4712,-164.9841,43347.5,0.41,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4712,-164.9841,43347.5,0.41,WFGO,6,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4714,-164.9872,43351.3,0.71,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4715,-164.9977,43364.9,0.39,CAGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4718,-165.0059,43376.3,0.23,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4717,-165.0066,43378,0.79,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4717,-165.0117,43385.2,1.11,WFGO,1,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4717,-165.0146,43387.7,0.05,WFGO,1,single,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4717,-165.0146,43387.7,0.05,WFGO,3,pair,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4717,-165.0146,43387.7,0.05,WFGO,3,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4714,-165.022,43399,0.98,WFGO,3,open,
2017,5,27,lf,hmw,na,17,na,270,240,5 kts,Brkn 1500 lt rain,YKG17023,60.4712,-165.0279,43406.5,0.35,ENDT,17,open,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4422,-164.9846,43577.9,1.57,BEGT,16,open,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4414,-164.9894,43582.3,0.19,SACR,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0058,43602.7,0.94,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0099,43608.1,0.49,SACR,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0099,43608.1,0.49,CAGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0099,43608.1,0.49,CAGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0212,43621.5,0.06,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0212,43621.5,0.06,WFGO,2,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.026,43627.5,0.2,WFGO,3,open,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0275,43630.2,0.64,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0275,43630.2,0.64,WFGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4422,-165.033,43637.5,1.01,WFGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4422,-165.033,43637.5,1.01,EMGO,2,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0502,43659.1,0.61,WFGO,5,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0525,43661.7,0.93,CAGO,2,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0548,43664.7,0.46,CAGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0579,43668.2,0.51,CAGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0602,43671.4,0.22,CAGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0633,43676.8,2.14,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4425,-165.0633,43676.8,2.14,CAGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0672,43680.7,0.22,WFGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4424,-165.0672,43680.7,0.22,WFGO,2,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0703,43684.4,0.52,CAGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0734,43688.9,0.31,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0734,43688.9,0.31,WFGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4423,-165.0765,43692,0,WFGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4418,-165.0987,43722,1.06,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4416,-165.1086,43734.5,0.79,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4416,-165.1101,43736.9,0.85,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4416,-165.1139,43741,0.36,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4417,-165.1215,43751.2,0.13,EMGO,1,single,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4417,-165.1261,43757.3,0.5,WFGO,1,pair,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4418,-165.1284,43760.6,0.26,WFGO,3,open,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.4418,-165.1284,43760.6,0.26,WFGO,3,open,
2017,5,27,lf,hmw,na,16,na,270,240,5 kts,Brkn 1500 lt rain,YKG17024,60.442,-165.1381,43775.2,2.23,ENDT,16,open,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4991,-164.9909,44038.4,0.23,BEGT,18,open,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.5002,-164.9766,44056.3,0.78,CAGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4994,-164.9325,44106,0.68,WFGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4994,-164.929,44109.2,0.35,CAGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4997,-164.9083,44134,0.9,WFGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4993,-164.8761,44170.9,0.72,WFGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4993,-164.8761,44170.9,0.72,WFGO,1,single,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4993,-164.8761,44170.9,0.72,WFGO,1,pair,
2017,5,27,lf,hmw,na,18,na,90,240,5 kts,Brkn 1500 lt rain,YKG17025,60.4991,-164.8711,44176.1,0.15,ENDT,18,open,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5292,-164.87,44278.4,0.6,BEGT,19,open,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5294,-164.874,44284.2,0.61,TUNE,1,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5294,-164.874,44284.2,0.61,TUSW,1,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5274,-164.884,44297,1.77,TUSW,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5281,-164.8952,44310.2,2.23,TUSW,1,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5284,-164.9086,44325,0.84,WFGO,1,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5285,-164.9134,44330,0.08,CAGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,CAGO,1,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,CAGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,CAGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,EMGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,CAGO,2,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5286,-164.9151,44332.8,0.54,WFGO,2,pair,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5288,-164.9229,44342.6,1.1,WFGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5289,-164.9245,44344.6,0.74,WFGO,1,single,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.529,-164.9292,44350.7,1.14,TUSW,7,open,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.529,-164.9324,44354.3,0.07,TUSW,2,open,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.529,-164.9324,44354.3,0.07,TUSW,13,open,
2017,5,27,lf,hmw,na,19,na,270,240,5 kts,Brkn 1500 lt rain,YKG17026,60.5289,-164.9503,44379.5,2.05,ENDT,19,open,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7454,-165.0081,45250.1,0.02,BEGT,22,open,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7452,-164.9951,45263.7,0.85,CAGO,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7452,-164.9951,45263.7,0.85,CAGO,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7452,-164.9951,45263.7,0.85,TUNE,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7452,-164.9951,45263.7,0.85,TUSW,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7449,-164.9881,45270.8,1.04,WFGO,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7447,-164.9851,45273.9,0.64,CAGO,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7446,-164.9812,45276.9,0.2,WFGO,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7446,-164.9802,45278.8,0.88,WFGO,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7446,-164.9752,45283.6,1.08,WFGO,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7447,-164.9733,45285.2,0.36,EMGO,2,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7447,-164.9733,45285.2,0.36,WFGO,3,open,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7447,-164.9733,45285.2,0.36,EMGO,3,open,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7448,-164.9675,45291.2,0.59,EMGO,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7448,-164.9675,45291.2,0.59,TUSW,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7449,-164.9597,45299.5,0.72,WFGO,2,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7448,-164.9452,45314.1,0.34,CAGO,1,single,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7448,-164.9423,45317.3,0.03,EMGO,2,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7449,-164.9366,45324,0.94,EMGO,1,pair,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.7449,-164.9366,45324,0.94,WFGO,3,open,
2017,5,27,lf,hmw,na,22,na,90,240,5 kts,Brkn 1500 lt rain,YKG17027,60.745,-164.8713,45392.2,0.78,ENDT,22,open,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.8002,45615.8,0.9,BEGT,24,open,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.8292,45650.5,0.86,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.773,-164.8372,45660.2,0.16,WFGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.773,-164.8372,45660.2,0.16,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.773,-164.8388,45663,0.67,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7729,-164.8404,45665.1,0.46,EMGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8427,45667.8,0.82,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8427,45667.8,0.82,WFGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8427,45667.8,0.82,EMGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8427,45667.8,0.82,EMGO,2,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8483,45674,0.05,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.849,45676,0.89,TUSW,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.849,45676,0.89,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7728,-164.8555,45685.8,2.67,WFGO,2,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7733,-164.8666,45697.5,0.42,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7733,-164.8666,45697.5,0.42,WFGO,2,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7733,-164.8666,45697.5,0.42,EMGO,3,open,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7736,-164.8713,45704.4,1.55,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7737,-164.8823,45716.8,0.04,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9065,45748.5,0.49,EMGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9065,45748.5,0.49,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9065,45748.5,0.49,WFGO,2,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9065,45748.5,0.49,EMGO,8,open,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7729,-164.941,45793.2,0.03,WFGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7729,-164.9425,45796.5,1.03,WFGO,2,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7731,-164.95,45804.8,0.1,EMGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7731,-164.95,45804.8,0.1,CAGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7731,-164.95,45804.8,0.1,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7731,-164.95,45804.8,0.1,CAGO,3,open,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,EMGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,WFGO,1,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,TUSW,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,EMGO,1,single,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7732,-164.9538,45811.1,0.59,EMGO,8,pair,
2017,5,27,lf,hmw,na,24,na,270,240,5 kts,Brkn 1500,YKG17028,60.7735,-164.9606,45819.7,1.03,EMGO,1,single,
